"iox::measurement","time","machineID","vibration"
"machine_data",2023-06-21 12:27:02.896911922,"machine1",83
"machine_data",2023-06-21 12:27:03.897836375,"machine1",88
"machine_data",2023-06-21 12:27:04.898658620,"machine1",89
"machine_data",2023-06-21 12:27:05.899008662,"machine1",89
"machine_data",2023-06-21 12:27:06.899847348,"machine1",88
"machine_data",2023-06-21 12:27:07.900344359,"machine1",84
"machine_data",2023-06-21 12:27:08.901358110,"machine1",82
"machine_data",2023-06-21 12:27:09.901963846,"machine1",85
"machine_data",2023-06-21 12:27:10.902694811,"machine1",90
"machine_data",2023-06-21 12:27:11.903839292,"machine1",81
"machine_data",2023-06-21 12:27:12.903835781,"machine1",84
"machine_data",2023-06-21 12:27:13.905843270,"machine1",81
"machine_data",2023-06-21 12:27:14.905265798,"machine1",85
"machine_data",2023-06-21 12:27:15.905707484,"machine1",85
"machine_data",2023-06-21 12:27:16.906515642,"machine1",82
"machine_data",2023-06-21 12:27:17.907913133,"machine1",86
"machine_data",2023-06-21 12:27:18.908413781,"machine1",85
"machine_data",2023-06-21 12:27:19.909043137,"machine1",81
"machine_data",2023-06-21 12:27:20.910250173,"machine1",88
"machine_data",2023-06-21 12:27:21.910855231,"machine1",89
"machine_data",2023-06-21 12:27:22.911343733,"machine1",84
"machine_data",2023-06-21 12:27:23.912177863,"machine1",88
"machine_data",2023-06-21 12:27:24.912762492,"machine1",86
"machine_data",2023-06-21 12:27:25.913256467,"machine1",87
"machine_data",2023-06-21 12:27:26.914376515,"machine1",87
"machine_data",2023-06-21 12:27:27.915234100,"machine1",84
"machine_data",2023-06-21 12:27:28.915926960,"machine1",85
"machine_data",2023-06-21 12:27:29.916922660,"machine1",83
"machine_data",2023-06-21 12:27:30.916941578,"machine1",82
"machine_data",2023-06-21 12:27:31.917432450,"machine1",87
"machine_data",2023-06-21 12:27:32.918347338,"machine1",84
"machine_data",2023-06-21 12:27:33.919713594,"machine1",80
"machine_data",2023-06-21 12:27:34.920240964,"machine1",90
"machine_data",2023-06-21 12:27:35.920501669,"machine1",82
"machine_data",2023-06-21 12:27:36.921225100,"machine1",84
"machine_data",2023-06-21 12:27:37.921982836,"machine1",88
"machine_data",2023-06-21 12:27:38.922907578,"machine1",90
"machine_data",2023-06-21 12:27:39.923651433,"machine1",86
"machine_data",2023-06-21 12:27:40.923743965,"machine1",90
"machine_data",2023-06-21 12:27:41.924627815,"machine1",89
"machine_data",2023-06-21 12:27:42.925636325,"machine1",81
"machine_data",2023-06-21 12:27:43.926583690,"machine1",80
"machine_data",2023-06-21 12:27:44.927155434,"machine1",87
"machine_data",2023-06-21 12:27:45.927353269,"machine1",89
"machine_data",2023-06-21 12:27:46.928276111,"machine1",83
"machine_data",2023-06-21 12:27:47.929077285,"machine1",84
"machine_data",2023-06-21 12:27:48.929946912,"machine1",80
"machine_data",2023-06-21 12:27:49.930625444,"machine1",81
"machine_data",2023-06-21 12:27:50.930916354,"machine1",85
"machine_data",2023-06-21 12:27:51.931634490,"machine1",86
"machine_data",2023-06-21 12:27:52.932437982,"machine1",81
"machine_data",2023-06-21 12:27:53.932843703,"machine1",89
"machine_data",2023-06-21 12:27:54.933567866,"machine1",88
"machine_data",2023-06-21 12:27:55.933919593,"machine1",82
"machine_data",2023-06-21 12:27:56.935972391,"machine1",84
"machine_data",2023-06-21 12:27:57.936262014,"machine1",87
"machine_data",2023-06-21 12:27:58.937250313,"machine1",81
"machine_data",2023-06-21 12:27:59.937803026,"machine1",82
"machine_data",2023-06-21 12:28:00.938446832,"machine1",87
"machine_data",2023-06-21 12:28:01.939276313,"machine1",88
"machine_data",2023-06-21 12:28:02.939684211,"machine1",89
"machine_data",2023-06-21 12:28:03.940205864,"machine1",81
"machine_data",2023-06-21 12:28:04.940757535,"machine1",83
"machine_data",2023-06-21 12:28:05.941741803,"machine1",87
"machine_data",2023-06-21 12:28:06.943199039,"machine1",83
"machine_data",2023-06-21 12:28:07.943804431,"machine1",80
"machine_data",2023-06-21 12:28:08.945067346,"machine1",84
"machine_data",2023-06-21 12:28:09.946417293,"machine1",83
"machine_data",2023-06-21 12:28:10.947374668,"machine1",84
"machine_data",2023-06-21 12:28:11.948387399,"machine1",87
"machine_data",2023-06-21 12:28:12.948727224,"machine1",85
"machine_data",2023-06-21 12:28:13.949884569,"machine1",88
"machine_data",2023-06-21 12:28:14.950701208,"machine1",81
"machine_data",2023-06-21 12:28:15.951227372,"machine1",86
"machine_data",2023-06-21 12:28:16.952465986,"machine1",82
"machine_data",2023-06-21 12:28:17.953394817,"machine1",87
"machine_data",2023-06-21 12:28:18.954351243,"machine1",83
"machine_data",2023-06-21 12:28:19.954623551,"machine1",88
"machine_data",2023-06-21 12:28:20.955329415,"machine1",80
"machine_data",2023-06-21 12:28:21.956384819,"machine1",90
"machine_data",2023-06-21 12:28:22.957320443,"machine1",85
"machine_data",2023-06-21 12:28:23.958369963,"machine1",87
"machine_data",2023-06-21 12:28:24.958838530,"machine1",85
"machine_data",2023-06-21 12:28:25.959181734,"machine1",87
"machine_data",2023-06-21 12:28:26.960859485,"machine1",90
"machine_data",2023-06-21 12:28:27.961277708,"machine1",88
"machine_data",2023-06-21 12:28:28.961959530,"machine1",80
"machine_data",2023-06-21 12:28:29.963017243,"machine1",83
"machine_data",2023-06-21 12:28:30.963425620,"machine1",83
"machine_data",2023-06-21 12:28:31.964659229,"machine1",80
"machine_data",2023-06-21 12:28:32.965078753,"machine1",86
"machine_data",2023-06-21 12:28:33.965909758,"machine1",80
"machine_data",2023-06-21 12:28:34.966257748,"machine1",89
"machine_data",2023-06-21 12:28:35.967307534,"machine1",80
"machine_data",2023-06-21 12:28:36.967855376,"machine1",82
"machine_data",2023-06-21 12:28:37.968510727,"machine1",85
"machine_data",2023-06-21 12:28:38.969916837,"machine1",82
"machine_data",2023-06-21 12:28:39.970940367,"machine1",84
"machine_data",2023-06-21 12:28:40.972001598,"machine1",88
"machine_data",2023-06-21 12:28:41.972220763,"machine1",87
"machine_data",2023-06-21 12:28:42.973389625,"machine1",82
"machine_data",2023-06-21 12:28:43.973578181,"machine1",80
"machine_data",2023-06-21 12:28:44.974626901,"machine1",88
"machine_data",2023-06-21 12:28:45.975798743,"machine1",83
"machine_data",2023-06-21 12:28:46.976807443,"machine1",85
"machine_data",2023-06-21 12:28:47.977200824,"machine1",84
"machine_data",2023-06-21 12:28:48.978062328,"machine1",83
"machine_data",2023-06-21 12:28:49.978333927,"machine1",82
"machine_data",2023-06-21 12:28:50.979258807,"machine1",90
"machine_data",2023-06-21 12:28:51.979746593,"machine1",84
"machine_data",2023-06-21 12:28:52.980498605,"machine1",86
"machine_data",2023-06-21 12:28:53.981174916,"machine1",90
"machine_data",2023-06-21 12:28:54.982148039,"machine1",83
"machine_data",2023-06-21 12:28:55.982804136,"machine1",86
"machine_data",2023-06-21 12:28:56.984816714,"machine1",89
"machine_data",2023-06-21 12:28:57.985036777,"machine1",83
"machine_data",2023-06-21 12:28:58.985552013,"machine1",80
"machine_data",2023-06-21 12:28:59.986754882,"machine1",83
"machine_data",2023-06-21 12:29:00.986932778,"machine1",80
"machine_data",2023-06-21 12:29:01.987583809,"machine1",84
"machine_data",2023-06-21 12:29:02.988275594,"machine1",87
"machine_data",2023-06-21 12:29:03.989166423,"machine1",81
"machine_data",2023-06-21 12:29:04.989615441,"machine1",82
"machine_data",2023-06-21 12:29:05.990802122,"machine1",87
"machine_data",2023-06-21 12:29:06.991699688,"machine1",87
"machine_data",2023-06-21 12:29:07.992128360,"machine1",84
"machine_data",2023-06-21 12:29:08.992867361,"machine1",88
"machine_data",2023-06-21 12:29:09.993463684,"machine1",84
"machine_data",2023-06-21 12:29:10.994028868,"machine1",85
"machine_data",2023-06-21 12:29:11.994518945,"machine1",80
"machine_data",2023-06-21 12:29:12.995191731,"machine1",83
"machine_data",2023-06-21 12:29:13.995935587,"machine1",85
"machine_data",2023-06-21 12:29:14.997130048,"machine1",90
"machine_data",2023-06-21 12:29:15.997882933,"machine1",86
"machine_data",2023-06-21 12:29:16.998513291,"machine1",88
"machine_data",2023-06-21 12:29:17.999774380,"machine1",87
"machine_data",2023-06-21 12:29:19.000157031,"machine1",90
"machine_data",2023-06-21 12:29:20.000738167,"machine1",89
"machine_data",2023-06-21 12:29:21.001980929,"machine1",87
"machine_data",2023-06-21 12:29:22.002910342,"machine1",90
"machine_data",2023-06-21 12:29:23.003861413,"machine1",82
"machine_data",2023-06-21 12:29:24.004773135,"machine1",87
"machine_data",2023-06-21 12:29:25.004837648,"machine1",81
"machine_data",2023-06-21 12:29:26.006133731,"machine1",90
"machine_data",2023-06-21 12:29:27.007457900,"machine1",90
"machine_data",2023-06-21 12:29:28.008310195,"machine1",84
"machine_data",2023-06-21 12:29:29.008289354,"machine1",87
"machine_data",2023-06-21 12:29:30.009161718,"machine1",82
"machine_data",2023-06-21 12:29:31.010239593,"machine1",82
"machine_data",2023-06-21 12:29:32.011282861,"machine1",87
"machine_data",2023-06-21 12:29:33.011461944,"machine1",88
"machine_data",2023-06-21 12:29:34.012700670,"machine1",87
"machine_data",2023-06-21 12:29:35.012831128,"machine1",87
"machine_data",2023-06-21 12:29:36.013308648,"machine1",89
"machine_data",2023-06-21 12:29:37.014627910,"machine1",83
"machine_data",2023-06-21 12:29:38.014648054,"machine1",87
"machine_data",2023-06-21 12:29:39.016220804,"machine1",89
"machine_data",2023-06-21 12:29:40.016567203,"machine1",88
"machine_data",2023-06-21 12:29:41.017843888,"machine1",81
"machine_data",2023-06-21 12:29:42.018869454,"machine1",90
"machine_data",2023-06-21 12:29:43.019244461,"machine1",88
"machine_data",2023-06-21 12:29:44.020135576,"machine1",88
"machine_data",2023-06-21 12:29:45.020735036,"machine1",84
"machine_data",2023-06-21 12:29:46.021479277,"machine1",80
"machine_data",2023-06-21 12:29:47.022076945,"machine1",87
"machine_data",2023-06-21 12:29:48.022357920,"machine1",89
"machine_data",2023-06-21 12:29:49.022919605,"machine1",86
"machine_data",2023-06-21 12:29:50.024335018,"machine1",87
"machine_data",2023-06-21 12:29:51.024877354,"machine1",86
"machine_data",2023-06-21 12:29:52.026239446,"machine1",80
"machine_data",2023-06-21 12:29:53.026556693,"machine1",90
"machine_data",2023-06-21 12:29:54.027482720,"machine1",82
"machine_data",2023-06-21 12:29:55.028261344,"machine1",89
"machine_data",2023-06-21 12:29:56.029377399,"machine1",89
"machine_data",2023-06-21 12:29:57.030997875,"machine1",87
"machine_data",2023-06-21 12:29:58.031933768,"machine1",90
"machine_data",2023-06-21 12:29:59.033006439,"machine1",89
"machine_data",2023-06-21 12:30:00.033517805,"machine1",86
"machine_data",2023-06-21 12:30:01.034195441,"machine1",90
"machine_data",2023-06-21 12:30:02.034812967,"machine1",80
"machine_data",2023-06-21 12:30:03.035165429,"machine1",88
"machine_data",2023-06-21 12:30:04.036820433,"machine1",88
"machine_data",2023-06-21 12:30:05.037150068,"machine1",84
"machine_data",2023-06-21 12:30:06.037670862,"machine1",87
"machine_data",2023-06-21 12:30:07.039039714,"machine1",86
"machine_data",2023-06-21 12:30:08.039103511,"machine1",88
"machine_data",2023-06-21 12:30:09.040307577,"machine1",83
"machine_data",2023-06-21 12:30:10.040358231,"machine1",81
"machine_data",2023-06-21 12:30:11.041031467,"machine1",87
"machine_data",2023-06-21 12:30:12.041790920,"machine1",89
"machine_data",2023-06-21 12:30:13.042514578,"machine1",90
"machine_data",2023-06-21 12:30:14.042728648,"machine1",81
"machine_data",2023-06-21 12:30:15.043123098,"machine1",90
"machine_data",2023-06-21 12:30:16.043738761,"machine1",85
"machine_data",2023-06-21 12:30:17.044600178,"machine1",84
"machine_data",2023-06-21 12:30:18.046049740,"machine1",80
"machine_data",2023-06-21 12:30:19.046148034,"machine1",89
"machine_data",2023-06-21 12:30:20.046931122,"machine1",86
"machine_data",2023-06-21 12:30:21.047404572,"machine1",81
"machine_data",2023-06-21 12:30:22.048863579,"machine1",82
"machine_data",2023-06-21 12:30:23.049359644,"machine1",82
"machine_data",2023-06-21 12:30:24.050033505,"machine1",84
"machine_data",2023-06-21 12:30:25.050370296,"machine1",82
"machine_data",2023-06-21 12:30:26.051804163,"machine1",89
"machine_data",2023-06-21 12:30:27.053224721,"machine1",80
"machine_data",2023-06-21 12:30:28.054285891,"machine1",86
"machine_data",2023-06-21 12:30:29.055366851,"machine1",86
"machine_data",2023-06-21 12:30:30.056367119,"machine1",89
"machine_data",2023-06-21 12:30:31.057189108,"machine1",82
"machine_data",2023-06-21 12:30:32.057901549,"machine1",82
"machine_data",2023-06-21 12:30:33.059067767,"machine1",86
"machine_data",2023-06-21 12:30:34.060110853,"machine1",80
"machine_data",2023-06-21 12:30:35.060725137,"machine1",85
"machine_data",2023-06-21 12:30:36.061107188,"machine1",84
"machine_data",2023-06-21 12:30:37.061896608,"machine1",90
"machine_data",2023-06-21 12:30:38.062568598,"machine1",89
"machine_data",2023-06-21 12:30:39.063846131,"machine1",90
"machine_data",2023-06-21 12:30:40.064241513,"machine1",85
"machine_data",2023-06-21 12:30:41.065478819,"machine1",83
"machine_data",2023-06-21 12:30:42.065500317,"machine1",82
"machine_data",2023-06-21 12:30:43.066512196,"machine1",80
"machine_data",2023-06-21 12:30:44.066969204,"machine1",87
"machine_data",2023-06-21 12:30:45.067593393,"machine1",81
"machine_data",2023-06-21 12:30:46.068432630,"machine1",81
"machine_data",2023-06-21 12:30:47.069183908,"machine1",90
"machine_data",2023-06-21 12:30:48.069774436,"machine1",87
"machine_data",2023-06-21 12:30:49.070468817,"machine1",87
"machine_data",2023-06-21 12:30:50.071625428,"machine1",84
"machine_data",2023-06-21 12:30:51.072733551,"machine1",88
"machine_data",2023-06-21 12:30:52.073761194,"machine1",80
"machine_data",2023-06-21 12:30:53.074138466,"machine1",83
"machine_data",2023-06-21 12:30:54.074829772,"machine1",81
"machine_data",2023-06-21 12:30:55.075537021,"machine1",84
"machine_data",2023-06-21 12:30:56.076306008,"machine1",86
"machine_data",2023-06-21 12:30:57.078298151,"machine1",87
"machine_data",2023-06-21 12:30:58.079466443,"machine1",80
"machine_data",2023-06-21 12:30:59.079832164,"machine1",88
"machine_data",2023-06-21 12:31:00.080603144,"machine1",83
"machine_data",2023-06-21 12:31:01.081332298,"machine1",82
"machine_data",2023-06-21 12:31:02.082066846,"machine1",82
"machine_data",2023-06-21 12:31:03.082962643,"machine1",90
"machine_data",2023-06-21 12:31:04.083569412,"machine1",80
"machine_data",2023-06-21 12:31:05.084113672,"machine1",90
"machine_data",2023-06-21 12:31:06.084874200,"machine1",88
"machine_data",2023-06-21 12:31:07.085470535,"machine1",86
"machine_data",2023-06-21 12:31:08.085720333,"machine1",82
"machine_data",2023-06-21 12:31:09.086625734,"machine1",90
"machine_data",2023-06-21 12:31:10.087594694,"machine1",81
"machine_data",2023-06-21 12:31:11.087735153,"machine1",80
"machine_data",2023-06-21 12:31:12.088384538,"machine1",80
"machine_data",2023-06-21 12:31:13.089822283,"machine1",86
"machine_data",2023-06-21 12:31:14.089567340,"machine1",85
"machine_data",2023-06-21 12:31:15.090314794,"machine1",87
"machine_data",2023-06-21 12:31:16.090717693,"machine1",89
"machine_data",2023-06-21 12:31:17.091890232,"machine1",85
"machine_data",2023-06-21 12:31:18.092114568,"machine1",84
"machine_data",2023-06-21 12:31:19.092580906,"machine1",88
"machine_data",2023-06-21 12:31:20.093392872,"machine1",81
"machine_data",2023-06-21 12:31:21.093663687,"machine1",85
"machine_data",2023-06-21 12:31:22.094558442,"machine1",86
"machine_data",2023-06-21 12:31:23.095286331,"machine1",88
"machine_data",2023-06-21 12:31:24.096235831,"machine1",89
"machine_data",2023-06-21 12:31:25.097077471,"machine1",88
"machine_data",2023-06-21 12:31:26.098301881,"machine1",89
"machine_data",2023-06-21 12:31:27.099938979,"machine1",84
"machine_data",2023-06-21 12:31:28.100261245,"machine1",80
"machine_data",2023-06-21 12:31:29.101119058,"machine1",87
"machine_data",2023-06-21 12:31:30.101598621,"machine1",81
"machine_data",2023-06-21 12:31:31.102812696,"machine1",82
"machine_data",2023-06-21 12:31:32.103156298,"machine1",81
"machine_data",2023-06-21 12:31:33.103808577,"machine1",83
"machine_data",2023-06-21 12:31:34.104064517,"machine1",88
"machine_data",2023-06-21 12:31:35.104453519,"machine1",85
"machine_data",2023-06-21 12:31:36.105328060,"machine1",88
"machine_data",2023-06-21 12:31:37.105675915,"machine1",80
"machine_data",2023-06-21 12:31:38.106386231,"machine1",88
"machine_data",2023-06-21 12:31:39.107770958,"machine1",88
"machine_data",2023-06-21 12:31:40.107737649,"machine1",82
"machine_data",2023-06-21 12:31:41.108489712,"machine1",87
"machine_data",2023-06-21 12:31:42.109009394,"machine1",83
"machine_data",2023-06-21 12:31:43.109617917,"machine1",88
"machine_data",2023-06-21 12:31:44.110791956,"machine1",89
"machine_data",2023-06-21 12:31:45.110804019,"machine1",89
"machine_data",2023-06-21 12:31:46.111412628,"machine1",87
"machine_data",2023-06-21 12:31:47.112286263,"machine1",81
"machine_data",2023-06-21 12:31:48.112631233,"machine1",80
"machine_data",2023-06-21 12:31:49.113673731,"machine1",81
"machine_data",2023-06-21 12:31:50.114157723,"machine1",84
"machine_data",2023-06-21 12:31:51.115222734,"machine1",86
"machine_data",2023-06-21 12:31:52.115959479,"machine1",89
"machine_data",2023-06-21 12:31:53.116036815,"machine1",87
"machine_data",2023-06-21 12:31:54.116421917,"machine1",85
"machine_data",2023-06-21 12:31:55.117851072,"machine1",80
"machine_data",2023-06-21 12:31:56.117805133,"machine1",88
"machine_data",2023-06-21 12:31:57.119545717,"machine1",87
"machine_data",2023-06-21 12:31:58.119881800,"machine1",80
"machine_data",2023-06-21 12:31:59.120632655,"machine1",83
"machine_data",2023-06-21 12:32:00.121549087,"machine1",82
"machine_data",2023-06-21 12:32:01.123362545,"machine1",84
"machine_data",2023-06-21 12:32:02.122595881,"machine1",80
"machine_data",2023-06-21 12:32:03.123208228,"machine1",87
"machine_data",2023-06-21 12:32:04.123706624,"machine1",87
"machine_data",2023-06-21 12:32:05.123975395,"machine1",84
"machine_data",2023-06-21 12:32:06.124495231,"machine1",82
"machine_data",2023-06-21 12:32:07.124897939,"machine1",89
"machine_data",2023-06-21 12:32:08.125593163,"machine1",85
"machine_data",2023-06-21 12:32:09.126099841,"machine1",80
"machine_data",2023-06-21 12:32:10.127458341,"machine1",81
"machine_data",2023-06-21 12:32:11.127323270,"machine1",89
"machine_data",2023-06-21 12:32:12.127821821,"machine1",86
"machine_data",2023-06-21 12:32:13.128656889,"machine1",89
"machine_data",2023-06-21 12:32:14.129462372,"machine1",81
"machine_data",2023-06-21 12:32:15.130581887,"machine1",88
"machine_data",2023-06-21 12:32:16.131254169,"machine1",80
"machine_data",2023-06-21 12:32:17.132437582,"machine1",90
"machine_data",2023-06-21 12:32:18.133258505,"machine1",86
"machine_data",2023-06-21 12:32:19.133427429,"machine1",89
"machine_data",2023-06-21 12:32:20.134194115,"machine1",85
"machine_data",2023-06-21 12:32:21.134879598,"machine1",83
"machine_data",2023-06-21 12:32:22.136297981,"machine1",90
"machine_data",2023-06-21 12:32:23.137385168,"machine1",87
"machine_data",2023-06-21 12:32:24.137347458,"machine1",80
"machine_data",2023-06-21 12:32:25.138675112,"machine1",85
"machine_data",2023-06-21 12:32:26.139302366,"machine1",85
"machine_data",2023-06-21 12:32:27.141155262,"machine1",85
"machine_data",2023-06-21 12:32:28.141488617,"machine1",88
"machine_data",2023-06-21 12:32:29.142650459,"machine1",85
"machine_data",2023-06-21 12:32:30.143074085,"machine1",80
"machine_data",2023-06-21 12:32:31.144266934,"machine1",82
"machine_data",2023-06-21 12:32:32.145112998,"machine1",88
"machine_data",2023-06-21 12:32:33.145450865,"machine1",84
"machine_data",2023-06-21 12:32:34.146606608,"machine1",80
"machine_data",2023-06-21 12:32:35.146681064,"machine1",88
"machine_data",2023-06-21 12:32:36.147369738,"machine1",89
"machine_data",2023-06-21 12:32:37.148005721,"machine1",80
"machine_data",2023-06-21 12:32:38.148610093,"machine1",86
"machine_data",2023-06-21 12:32:39.149237737,"machine1",82
"machine_data",2023-06-21 12:32:40.149667344,"machine1",88
"machine_data",2023-06-21 12:32:41.150590806,"machine1",86
"machine_data",2023-06-21 12:32:42.151422517,"machine1",85
"machine_data",2023-06-21 12:32:43.152597253,"machine1",86
"machine_data",2023-06-21 12:32:44.153558386,"machine1",83
"machine_data",2023-06-21 12:32:45.154007008,"machine1",86
"machine_data",2023-06-21 12:32:46.154208060,"machine1",87
"machine_data",2023-06-21 12:32:47.155206538,"machine1",90
"machine_data",2023-06-21 12:32:48.155777959,"machine1",86
"machine_data",2023-06-21 12:32:49.156528105,"machine1",89
"machine_data",2023-06-21 12:32:50.157209942,"machine1",89
"machine_data",2023-06-21 12:32:51.157772696,"machine1",83
"machine_data",2023-06-21 12:32:52.158351148,"machine1",87
"machine_data",2023-06-21 12:32:53.159561761,"machine1",82
"machine_data",2023-06-21 12:32:54.160131767,"machine1",90
"machine_data",2023-06-21 12:32:55.160527858,"machine1",89
"machine_data",2023-06-21 12:32:56.161026514,"machine1",89
"machine_data",2023-06-21 12:32:57.140160679,"machine1",90
"machine_data",2023-06-21 12:32:58.140491501,"machine1",89
"machine_data",2023-06-21 12:32:59.140877929,"machine1",86
"machine_data",2023-06-21 12:33:00.141216252,"machine1",80
"machine_data",2023-06-21 12:33:01.142729058,"machine1",85
"machine_data",2023-06-21 12:33:02.142794510,"machine1",80
"machine_data",2023-06-21 12:33:03.143358401,"machine1",82
"machine_data",2023-06-21 12:33:04.144934221,"machine1",81
"machine_data",2023-06-21 12:33:05.145365658,"machine1",87
"machine_data",2023-06-21 12:33:06.150429839,"machine1",83
"machine_data",2023-06-21 12:33:07.148390839,"machine1",81
"machine_data",2023-06-21 12:33:08.149823597,"machine1",88
"machine_data",2023-06-21 12:33:09.150438366,"machine1",88
"machine_data",2023-06-21 12:33:10.150948497,"machine1",81
"machine_data",2023-06-21 12:33:11.151607865,"machine1",87
"machine_data",2023-06-21 12:33:12.152138022,"machine1",89
"machine_data",2023-06-21 12:33:13.152986016,"machine1",84
"machine_data",2023-06-21 12:33:14.153589210,"machine1",85
"machine_data",2023-06-21 12:33:15.154179302,"machine1",86
"machine_data",2023-06-21 12:33:16.155115851,"machine1",84
"machine_data",2023-06-21 12:33:17.155809830,"machine1",88
"machine_data",2023-06-21 12:33:18.156373459,"machine1",90
"machine_data",2023-06-21 12:33:19.157046423,"machine1",90
"machine_data",2023-06-21 12:33:20.158576746,"machine1",81
"machine_data",2023-06-21 12:33:21.158800634,"machine1",85
"machine_data",2023-06-21 12:33:22.159445741,"machine1",84
"machine_data",2023-06-21 12:33:23.160096230,"machine1",82
"machine_data",2023-06-21 12:33:24.160684859,"machine1",86
"machine_data",2023-06-21 12:33:25.161211273,"machine1",89
"machine_data",2023-06-21 12:33:26.162075103,"machine1",87
"machine_data",2023-06-21 12:33:27.156814839,"machine1",85
"machine_data",2023-06-21 12:33:28.157732522,"machine1",84
"machine_data",2023-06-21 12:33:29.157891113,"machine1",89
"machine_data",2023-06-21 12:33:30.158866754,"machine1",85
"machine_data",2023-06-21 12:33:31.160054052,"machine1",84
"machine_data",2023-06-21 12:33:32.160887603,"machine1",84
"machine_data",2023-06-21 12:33:33.161285418,"machine1",83
"machine_data",2023-06-21 12:33:34.162017359,"machine1",87
"machine_data",2023-06-21 12:33:35.162610090,"machine1",86
"machine_data",2023-06-21 12:33:36.163117797,"machine1",80
"machine_data",2023-06-21 12:33:37.163951043,"machine1",86
"machine_data",2023-06-21 12:33:38.164842533,"machine1",84
"machine_data",2023-06-21 12:33:39.165456630,"machine1",88
"machine_data",2023-06-21 12:33:40.166255829,"machine1",86
"machine_data",2023-06-21 12:33:41.166887323,"machine1",88
"machine_data",2023-06-21 12:33:42.167768174,"machine1",81
"machine_data",2023-06-21 12:33:43.168383403,"machine1",87
"machine_data",2023-06-21 12:33:44.168504049,"machine1",87
"machine_data",2023-06-21 12:33:45.169324234,"machine1",90
"machine_data",2023-06-21 12:33:46.170052597,"machine1",88
"machine_data",2023-06-21 12:33:47.170522644,"machine1",85
"machine_data",2023-06-21 12:33:48.170803577,"machine1",90
"machine_data",2023-06-21 12:33:49.172470958,"machine1",89
"machine_data",2023-06-21 12:33:50.173510965,"machine1",87
"machine_data",2023-06-21 12:33:51.174039528,"machine1",87
"machine_data",2023-06-21 12:33:52.175031800,"machine1",90
"machine_data",2023-06-21 12:33:53.175954825,"machine1",87
"machine_data",2023-06-21 12:33:54.175974210,"machine1",86
"machine_data",2023-06-21 12:33:55.177172259,"machine1",89
"machine_data",2023-06-21 12:33:56.177810728,"machine1",88
"machine_data",2023-06-21 12:33:57.178380158,"machine1",85
"machine_data",2023-06-21 12:33:58.179303798,"machine1",83
"machine_data",2023-06-21 12:33:59.179559869,"machine1",85
"machine_data",2023-06-21 12:34:00.180157992,"machine1",85
"machine_data",2023-06-21 12:34:01.181455354,"machine1",87
"machine_data",2023-06-21 12:34:02.181573029,"machine1",87
"machine_data",2023-06-21 12:34:03.182907890,"machine1",84
"machine_data",2023-06-21 12:34:04.183175002,"machine1",80
"machine_data",2023-06-21 12:34:05.183871044,"machine1",83
"machine_data",2023-06-21 12:34:06.184443094,"machine1",88
"machine_data",2023-06-21 12:34:07.185302161,"machine1",90
"machine_data",2023-06-21 12:34:08.188383205,"machine1",84
"machine_data",2023-06-21 12:34:09.187446862,"machine1",90
"machine_data",2023-06-21 12:34:10.188117427,"machine1",88
"machine_data",2023-06-21 12:34:11.188776794,"machine1",86
"machine_data",2023-06-21 12:34:12.189085087,"machine1",89
"machine_data",2023-06-21 12:34:13.189521921,"machine1",82
"machine_data",2023-06-21 12:34:14.190259189,"machine1",82
"machine_data",2023-06-21 12:34:15.190681128,"machine1",84
"machine_data",2023-06-21 12:34:16.191170071,"machine1",89
"machine_data",2023-06-21 12:34:17.191949935,"machine1",80
"machine_data",2023-06-21 12:34:18.192148599,"machine1",89
"machine_data",2023-06-21 12:34:19.192979648,"machine1",85
"machine_data",2023-06-21 12:34:20.193783940,"machine1",80
"machine_data",2023-06-21 12:34:21.194176635,"machine1",81
"machine_data",2023-06-21 12:34:22.194835536,"machine1",89
"machine_data",2023-06-21 12:34:23.195547929,"machine1",80
"machine_data",2023-06-21 12:34:24.196036300,"machine1",80
"machine_data",2023-06-21 12:34:25.196482887,"machine1",80
"machine_data",2023-06-21 12:34:26.197073620,"machine1",83
"machine_data",2023-06-21 12:34:27.197740409,"machine1",82
"machine_data",2023-06-21 12:34:28.198982554,"machine1",86
"machine_data",2023-06-21 12:34:29.200154876,"machine1",80
"machine_data",2023-06-21 12:34:30.200755520,"machine1",89
"machine_data",2023-06-21 12:34:31.200865755,"machine1",89
"machine_data",2023-06-21 12:34:32.201327463,"machine1",84
"machine_data",2023-06-21 12:34:33.202123982,"machine1",90
"machine_data",2023-06-21 12:34:34.202915643,"machine1",87
"machine_data",2023-06-21 12:34:35.203959823,"machine1",88
"machine_data",2023-06-21 12:34:36.204544447,"machine1",85
"machine_data",2023-06-21 12:34:37.204843253,"machine1",90
"machine_data",2023-06-21 12:34:38.205311601,"machine1",88
"machine_data",2023-06-21 12:34:39.206154510,"machine1",80
"machine_data",2023-06-21 12:34:40.206498428,"machine1",87
"machine_data",2023-06-21 12:34:41.206981072,"machine1",85
"machine_data",2023-06-21 12:34:42.207496188,"machine1",86
"machine_data",2023-06-21 12:34:43.208222949,"machine1",85
"machine_data",2023-06-21 12:34:44.209148977,"machine1",80
"machine_data",2023-06-21 12:34:45.209931663,"machine1",85
"machine_data",2023-06-21 12:34:46.210379574,"machine1",82
"machine_data",2023-06-21 12:34:47.211641966,"machine1",89
"machine_data",2023-06-21 12:34:48.211968605,"machine1",88
